"State","County","dem.Count12","gop.Count12"
"VA","Fairfax City",6636,4762
"VA","Falls Church",5006,2141
"VA","Fauquier",13891,20955
"VA","Floyd",2732,4671
"VA","Fluvanna",5885,6678
"VA","Franklin",9082,16685
"VA","Franklin City",2830,1496
"VA","Frederick",12683,22851
"VA","Fredericksburg",7114,4054
"VA","Galax",900,1332
"VA","Giles",2730,4660
"VA","Gloucester",6764,12137
"VA","Goochland",4676,8448
"VA","Grayson",2094,4801
"VA","Greene",3284,5558
"VA","Greensville",3135,1766
"VA","Halifax",7760,8699
"VA","Hampton",51733,19193
"VA","Hanover",18283,39920
"VA","Harrisonburg",8650,6564
"VA","Henrico",89116,70235
"VA","Henry",10312,13980
"VA","Highland",459,924
"VA","Hopewell",5178,3737
"VA","Isle of Wight",8754,11797
"VA","James City",17854,22830
"VA","King and Queen",1743,1863
"VA","King George",4476,6603
"VA","King William",3326,5445
"VA","Lancaster",3144,3749
"VA","Lee",2593,6845
"VA","Lexington",1484,1146
"VA","Loudoun",81900,74794
"VA","Louisa",6949,9207
"VA","Lunenburg",2684,2969
"VA","Lynchburg",15905,19752
"VA","Madison",2637,3864
"VA","Manassas",8478,6463
"VA","Manassas Park",2873,1696
"VA","Martinsville",3855,2312
"VA","Mathews",1807,3488
"VA","Mecklenburg",6786,7855
"VA","Middlesex",2370,3619
"VA","Montgomery",19903,20006
"VA","Nelson",4171,3944
"VA","New Kent",3555,7246
"VA","Newport News",50990,27224
"VA","Norfolk",55654,21366
"VA","Northampton",3737,2676
"VA","Northumberland",3186,4308
"VA","Norton",566,895
"VA","Nottoway",3344,3409
"VA","Orange",6870,9244
"VA","Page",3724,6344
"VA","Patrick",2417,5622
"VA","Petersburg",14377,1526
"VA","Pittsylvania",10855,19275
"VA","Poquoson",1679,5312
"VA","Portsmouth",28994,12407
"VA","Powhatan",4066,11192
"VA","Prince Edward",5132,3952
"VA","Prince George",7671,9350
"VA","Prince William",103161,74371
"VA","Pulaski",5287,8917
"VA","Radford",2732,2520
"VA","Rappahannock",1971,2307
"VA","Richmond",1574,2160
"VA","Richmond City",71037,19732
"VA","Roanoke",19589,33344
"VA","Roanoke City",22179,14116
"VA","Rockbridge",4087,5898
"VA","Rockingham",10059,24173
"VA","Russell",3716,8177
"VA","Salem",4756,7289
"VA","Scott",2395,7439
"VA","Shenandoah",6462,12526
"VA","Smyth",4169,8376
"VA","Southampton",4437,4733
"VA","Spotsylvania",25150,31818
"VA","Stafford",27130,32429
"VA","Staunton",5710,5257
"VA","Suffolk",24194,17778
"VA","Surry",2574,1671
"VA","Sussex",3350,2021
"VA","Tazewell",3661,13843
"VA","Virginia Beach",94163,99107
"VA","Warren",6449,9865
"VA","Washington",7076,18141
"VA","Waynesboro",3836,4789
"VA","Westmoreland",4155,4116
"VA","Williamsburg",4901,2678
"VA","Winchester",5089,4943
"VA","Wise",3751,11041
"VA","Wythe",3782,8324
"VA","York",13165,20182
"VT","Addison",12257,5203
"VT","Bennington",11514,5687
"VT","Caledonia",8192,5088
"VT","Chittenden",53626,21571
"VT","Essex",1539,1164
"VT","Franklin",12057,7405
"VT","Grand Isle",2531,1471
"VT","Lamoille",8371,3342
"VT","Orange",9076,4588
"VT","Orleans",7117,4306
"VT","Rutland",17088,10835
"VT","Washington",20351,8093
"VT","Windham",16026,5347
"VT","Windsor",19494,8598
"WA","Adams",1516,3111
"WA","Asotin",3993,5647
"WA","Benton",27846,49105
"WA","Chelan",12519,17741
"WA","Clallam",17231,17087
"WA","Clark",88822,88629
"WA","Columbia",634,1545
"WA","Cowlitz",20897,19107
"WA","Douglas",5047,9287
"WA","Ferry",1276,1966
"WA","Franklin",6876,11657
"WA","Garfield",335,912
"WA","Grant",8746,17570
"WA","Grays Harbor",15692,11743
"WA","Island",21080,19251
"WA","Jefferson",11985,6113
"WA","King",599796,252090
"WA","Kitsap",59701,47468
"WA","Kittitas",6462,8372
"WA","Klickitat",4373,5138
"WA","Lewis",9772,15954
"WA","Lincoln",1649,4024
"WA","Mason",14568,12637
"WA","Okanogan",5259,7151
"WA","Pacific",5684,4484
"WA","Pend Oreille",2501,3942
"WA","Pierce",180478,144026
"WA","San Juan",6943,3061
"WA","Skagit",21875,19418
"WA","Skamania",2554,2624
"WA","Snohomish",169927,121642
"WA","Spokane",91977,104797
"WA","Stevens",6014,10794
"WA","Thurston",64879,43703
"WA","Wahkiakum",1091,1115
"WA","Walla Walla",5713,9098
"WA","Whatcom",49743,38764
"WA","Whitman",6910,7460
"WA","Yakima",25945,35381
"WI","Adams",5537,4643
"WI","Ashland",5387,2816
"WI","Barron",10883,11413
"WI","Bayfield",6025,3597
"WI","Brown",62433,64738
"WI","Buffalo",3569,3352
"WI","Burnett",3981,4541
"WI","Calumet",11477,14519
"WI","Chippewa",15211,15371
"WI","Clark",6173,7394
"WI","Columbia",17158,13014
"WI","Crawford",4622,3064
"WI","Dane",215389,83459
"WI","Dodge",18745,25190
"WI","Door",9338,8109
"WI","Douglas",14855,7698
"WI","Dunn",11303,10210
"WI","Eau Claire",30618,23218
"WI","Florence",952,1643
"WI","Fond du Lac",22356,30329
"WI","Forest",2421,2172
"WI","Grant",13574,10255
"WI","Green",11196,7848
"WI","Green Lake",3790,5779
"WI","Iowa",8099,4302
"WI","Iron",1783,1788
"WI","Jackson",5297,3900
"WI","Jefferson",20136,23489
"WI","Juneau",6237,5400
"WI","Kenosha",44838,34942
"WI","Kewaunee",5151,5746
"WI","La Crosse",36632,25711
"WI","Lafayette",4534,3313
"WI","Langlade",4569,5810
"WI","Lincoln",7543,7444
"WI","Manitowoc",20382,21581
"WI","Marathon",32330,36568
"WI","Marinette",9868,10609
"WI","Marquette",4112,3758
"WI","Menominee",1191,179
"WI","Milwaukee",328090,158430
"WI","Monroe",9505,9637
"WI","Oconto",8810,10691
"WI","Oneida",10439,10905
"WI","Outagamie",45565,47294
"WI","Ozaukee",19075,35991
"WI","Pepin",1875,1793
"WI","Pierce",10213,10383
"WI","Polk",10054,12075
"WI","Portage",22052,16599
"WI","Price",3882,3879
"WI","Racine",52887,49173
"WI","Richland",4964,3575
"WI","Rock",49158,30492
"WI","Rusk",3391,3673
"WI","Sauk",18718,12829
"WI","Sawyer",4482,4436
"WI","Shawano",8990,11017
"WI","Sheboygan",28356,34282
"WI","St. Croix",19874,25475
"WI","Taylor",3761,5597
"WI","Trempealeau",7601,5703
"WI","Vernon",8031,5935
"WI","Vilas",5931,7735
"WI","Walworth",22512,28962
"WI","Washburn",4435,4692
"WI","Washington",23136,54709
"WI","Waukesha",77617,161567
"WI","Waupaca",11565,13989
"WI","Waushara",5330,6558
"WI","Winnebago",45410,42073
"WI","Wood",18546,19685
"WV","Barbour",1761,3804
"WV","Berkeley",14122,21956
"WV","Boone",2777,5414
"WV","Braxton",1985,2692
"WV","Brooke",3984,5014
"WV","Cabell",13380,17779
"WV","Calhoun",801,1288
"WV","Clay",922,1957
"WV","Doddridge",571,2108
"WV","Fayette",5368,8304
"WV","Gilmer",830,1580
"WV","Grant",713,3775
"WV","Greenbrier",4681,7873
"WV","Hampshire",2294,5514
"WV","Hancock",4571,7159
"WV","Hardy",1477,3523
"WV","Harrison",9660,15755
"WV","Jackson",3824,7360
"WV","Jefferson",10215,11090
"WV","Kanawha",32190,41037
"WV","Lewis",1719,4349
"WV","Lincoln",2204,4336
"WV","Logan",3461,8186
"WV","Marion",8905,11981
"WV","Marshall",3395,6208
"WV","Mason",3738,5706
"WV","McDowell",2086,3931
"WV","Mercer",5416,15406
"WV","Mineral",2836,7687
"WV","Mingo",2421,6163
"WV","Monongalia",13664,16672
"WV","Monroe",1441,3571
"WV","Morgan",2361,4508
"WV","Nicholas",2635,5823
"WV","Ohio",6623,10577
"WV","Pendleton",1067,2087
"WV","Pleasants",942,1805
"WV","Pocahontas",1298,2167
"WV","Preston",2916,7841
"WV","Putnam",7198,15926
"WV","Raleigh",7651,20375
"WV","Randolph",3325,6150
"WV","Ritchie",762,2889
"WV","Roane",1928,2973
"WV","Summers",1612,2968
"WV","Taylor",1933,3827
"WV","Tucker",876,2160
"WV","Tyler",880,2291
"WV","Upshur",2143,5878
"WV","Wayne",4915,8673
"WV","Webster",939,1708
"WV","Wetzel",2194,3449
"WV","Wirt",673,1422
"WV","Wood",11067,21980
"WV","Wyoming",1575,5751
"WY","Albany",7445,7851
"WY","Big Horn",868,4269
"WY","Campbell",2163,14952
"WY","Carbon",2109,4152
"WY","Converse",1089,5043
"WY","Crook",426,3109
"WY","Fremont",5333,11072
"WY","Goshen",1458,4178
"WY","Hot Springs",523,1894
"WY","Johnson",749,3362
"WY","Laramie",13807,23247
"WY","Lincoln",1287,7144
"WY","Natrona",8960,22129
"WY","Niobrara",200,1022
"WY","Park",2927,11234
"WY","Platte",1223,3136
"WY","Sheridan",3618,10267
"WY","Sublette",767,3472
"WY","Sweetwater",4773,11427
"WY","Teton",6211,4858
"WY","Uinta",1628,6613
"WY","Washakie",794,3013
"WY","Weston",422,2821
